UniProtKB:Q86Y91		GO:0000278		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00028458	PANTHER:PTHR24115	protein	UniProtKB:Q86Y91	GO_REF:0000117	20250428
UniProtKB:Q86Y91		GO:0000278		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24115	protein	UniProtKB:Q86Y91	PMID:20600703	20110119
UniProtKB:Q86Y91		GO:0000070		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000649974|SGD:S000003184|MGI:MGI:2446977|PomBase:SPBC1685.15c|UniProtKB:Q8NI77|PomBase:SPBC2F12.13	PANTHER:PTHR24115	protein		GO_REF:0000033	20230111
UniProtKB:Q15691		GO:0000132		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10623	protein	UniProtKB:Q15691	PMID:34608293	20211105
UniProtKB:Q15691		GO:0051315		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10623	protein	UniProtKB:Q15691	PMID:23001180	20211105
UniProtKB:Q15691		GO:0051315		UniProt	NCBITaxon:9606	IPI	UniProtKB:Q96BD8	PANTHER:PTHR10623	protein	UniProtKB:Q15691	PMID:36592928	20240408
UniProtKB:Q71UM5		GO:0031571		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR11594	protein	UniProtKB:Q71UM5	PMID:18056458	20080909
UniProtKB:Q15645		GO:0007094		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45991	protein	UniProtKB:Q15645	PMID:28553959	20171004
UniProtKB:Q8WWL7		GO:0000082		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000019791|UniProtKB:P30279|SGD:S000000038|UniProtKB:P30281|SGD:S000003341|UniProtKB:P24385|CGD:CAL0000185532|RGD:621083|MGI:MGI:88313|TAIR:locus:2124331|CGD:CAL0000199358|UniProtKB:Q585A1|FB:FBgn0000404|UniProtKB:P24864|SGD:S000006324|WB:WBGene00000871|RGD:2293|FB:FBgn0010382	PANTHER:PTHR10177	protein		GO_REF:0000033	20250411
UniProtKB:Q8WWK9		GO:0000281		MGI	NCBITaxon:9606	IGI	UniProtKB:P04637	PANTHER:PTHR16076	protein	UniProtKB:Q8WWK9	PMID:16061649	20120113
UniProtKB:Q8WVV5		GO:0000082		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A4QPC6|ensembl:ENSMUSP00000106063	PANTHER:PTHR24100	protein	UniProtKB:Q8WVV5	GO_REF:0000107	20250313
UniProtKB:Q71U36		GO:0000278		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000172598|TAIR:locus:2166469|TAIR:locus:2076750|SGD:S000004550|PomBase:SPBC32F12.04|FB:FBgn0087040|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|PomBase:SPBC800.05c|PomBase:SPBC26H8.07c|WB:WBGene00006540|WB:WBGene00006529|SGD:S000004202|UniProtKB:A0A644F0Y1|SGD:S000001857|FB:FBgn0260639	PANTHER:PTHR11588	protein		GO_REF:0000033	20241120
UniProtKB:Q9P1W9		GO:0000082		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR22984	protein	UniProtKB:Q9P1W9	PMID:20307683	20110830
UniProtKB:Q99828		GO:0007113		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR45791	protein	UniProtKB:Q99828	PMID:21264284	20111108
ComplexPortal:CPX-2526		GO:0031573		ComplexPortal	NCBITaxon:9606	IDA			protein_complex		PMID:17102137	20250108
UniProtKB:P36896		GO:0000082		HGNC-UCL	NCBITaxon:9606	IDA		PANTHER:PTHR23255	protein	UniProtKB:P36896	PMID:11117535	20061106
UniProtKB:O00399		GO:0007052		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9WUB4|ensembl:ENSMUSP00000033913	PANTHER:PTHR13072	protein	UniProtKB:O00399	GO_REF:0000107	20250313
UniProtKB:O00399		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000317267|MGI:MGI:1343154	PANTHER:PTHR13072	protein		GO_REF:0000033	20200717
UniProtKB:P36873		GO:0000070		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR11668	protein	UniProtKB:P36873	Reactome:R-HSA-2500257	20241117
UniProtKB:Q92993		GO:0051315		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10615	protein	UniProtKB:Q92993	PMID:30409912	20211104
UniProtKB:Q92993		GO:0000132		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10615	protein	UniProtKB:Q92993	PMID:34608293	20211105
UniProtKB:O00311		GO:0000082		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR11909	protein	UniProtKB:O00311	PMID:9405610	20030904
UniProtKB:Q99661		GO:0000070		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00033588	PANTHER:PTHR24115	protein	UniProtKB:Q99661	GO_REF:0000117	20250428
UniProtKB:Q99661		GO:0007080		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24115	protein	UniProtKB:Q99661	PMID:15843429	20141117
UniProtKB:Q99661		GO:0051315		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24115	protein	UniProtKB:Q99661	PMID:23891108	20160909
UniProtKB:Q99640		GO:0000086		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR11042	protein	UniProtKB:Q99640	Reactome:R-HSA-69275	20241117
UniProtKB:Q99640		GO:0000278		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR11042	protein	UniProtKB:Q99640	PMID:9001210	20030904
UniProtKB:Q15398		GO:0007079		UniProt	NCBITaxon:9606	NAS		PANTHER:PTHR12353	protein	UniProtKB:Q15398	PMID:12527899	20051103
UniProtKB:Q15398		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN004353019|FB:FBgn0033845	PANTHER:PTHR12353	protein		GO_REF:0000033	20200710
UniProtKB:P21333		GO:0090307		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR38537	protein	UniProtKB:P21333	PMID:18548008	20120118
UniProtKB:Q92886		GO:0010458		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P70660|ensembl:ENSMUSP00000050484	PANTHER:PTHR19290	protein	UniProtKB:Q92886	GO_REF:0000107	20250313
UniProtKB:P00519		GO:0000278	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066"", ""label"": ""occurs in""}], ""id"": ""GO:0005737"", ""label"": ""cytoplasm""}}"	ParkinsonsUK-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR24418	protein	UniProtKB:P00519	PMID:24522549	20140827
UniProtKB:P30307		GO:0000086		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00090227	PANTHER:PTHR10828	protein	UniProtKB:P30307	GO_REF:0000117	20250428
UniProtKB:P30307		GO:0000086		UniProt	NCBITaxon:9606	IGI	UniProtKB:P06652	PANTHER:PTHR10828	protein	UniProtKB:P30307	PMID:2195549	20130301
UniProtKB:P30307		GO:0000086		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30307	Reactome:R-HSA-69275	20241117
UniProtKB:P30307		GO:0000086		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000089071|UniProtKB:P30303|FB:FBgn0003525|UniProtKB:P30307|UniProtKB:P30304|SGD:S000004639	PANTHER:PTHR10828	protein		GO_REF:0000033	20240729
UniProtKB:P30305		GO:0000086		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30305	PMID:12400006	20110818
UniProtKB:P30305		GO:0000086		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30305	Reactome:R-HSA-69275	20241117
UniProtKB:P30305		GO:0000278		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30305	PMID:1836978	20030904
UniProtKB:P30305		GO:0000278		UniProt	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30305	PMID:9188863	20021105
UniProtKB:P30305		GO:0000086		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000089071|UniProtKB:P30303|FB:FBgn0003525|UniProtKB:P30307|UniProtKB:P30304|SGD:S000004639	PANTHER:PTHR10828	protein		GO_REF:0000033	20240729
UniProtKB:P30304		GO:0000086		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10828	protein	UniProtKB:P30304	PMID:2188730	20231107
UniProtKB:P30304		GO:0007077	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""GO:0000086"", ""label"": ""G2/M transition of mitotic cell cycle""}}"	UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10828	protein	UniProtKB:P30304	PMID:2188730	20231107
UniProtKB:P30304		GO:0000082		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30304	Reactome:R-HSA-69206	20241117
UniProtKB:P30304		GO:0000086		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00090227	PANTHER:PTHR10828	protein	UniProtKB:P30304	GO_REF:0000117	20250428
UniProtKB:P30304		GO:0000086		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10828	protein	UniProtKB:P30304	PMID:20360007	20231107
UniProtKB:P30304		GO:0000086		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR10828	protein	UniProtKB:P30304	Reactome:R-HSA-69275	20241117
UniProtKB:P30304		GO:0000086		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000089071|UniProtKB:P30303|FB:FBgn0003525|UniProtKB:P30307|UniProtKB:P30304|SGD:S000004639	PANTHER:PTHR10828	protein		GO_REF:0000033	20240729
UniProtKB:Q9NY65		GO:0000278		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000172598|TAIR:locus:2166469|TAIR:locus:2076750|SGD:S000004550|PomBase:SPBC32F12.04|FB:FBgn0087040|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|PomBase:SPBC800.05c|PomBase:SPBC26H8.07c|WB:WBGene00006540|WB:WBGene00006529|SGD:S000004202|UniProtKB:A0A644F0Y1|SGD:S000001857|FB:FBgn0260639	PANTHER:PTHR11588	protein		GO_REF:0000033	20241120
UniProtKB:P23258		GO:0000278		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000172598|TAIR:locus:2166469|TAIR:locus:2076750|SGD:S000004550|PomBase:SPBC32F12.04|FB:FBgn0087040|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|PomBase:SPBC800.05c|PomBase:SPBC26H8.07c|WB:WBGene00006540|WB:WBGene00006529|SGD:S000004202|UniProtKB:A0A644F0Y1|SGD:S000001857|FB:FBgn0260639	PANTHER:PTHR11588	protein		GO_REF:0000033	20241120
UniProtKB:P23258		GO:0000070		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000172659|FB:FBgn0260639|WB:WBGene00006540|PomBase:SPBC32F12.04	PANTHER:PTHR11588	protein		GO_REF:0000033	20200807
UniProtKB:P23258		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000172659|WB:WBGene00006540|SGD:S000004202|PomBase:SPBC32F12.04	PANTHER:PTHR11588	protein		GO_REF:0000033	20200807
UniProtKB:Q96T68		GO:0000278		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR46024	protein	UniProtKB:Q96T68	PMID:20404330	20100730
UniProtKB:P53990		GO:0061952		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12161	protein	UniProtKB:P53990	PMID:19129479	20240809
UniProtKB:P53990		GO:0061952		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12161	protein	UniProtKB:P53990	PMID:19129480	20240809
UniProtKB:P53990		GO:0061952		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR12161	protein	UniProtKB:P53990	PMID:19525971	20240809
UniProtKB:Q15813		GO:0007052		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR15140	protein	UniProtKB:Q15813	PMID:27666369	20161222
UniProtKB:P51530		GO:1902990		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q6ZQJ5|ensembl:ENSMUSP00000115750	PANTHER:PTHR10887	protein	UniProtKB:P51530	GO_REF:0000107	20250313
UniProtKB:P51530		GO:1902990		BHF-UCL	NCBITaxon:9606	ISS	UniProtKB:Q6ZQJ5	PANTHER:PTHR10887	protein	UniProtKB:P51530	PMID:23604072	20151223
UniProtKB:P53350		GO:0000070		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:23455478	20130423
UniProtKB:P53350		GO:0000070		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-2500257	20241117
UniProtKB:P53350		GO:0000086		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:19160488	20111122
UniProtKB:P53350		GO:0000086		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-69275	20241117
UniProtKB:P53350		GO:0000132		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:23509069	20190320
UniProtKB:P53350		GO:0000278		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:18477460	20111122
UniProtKB:P53350		GO:0000278		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:18615013	20100301
UniProtKB:P53350		GO:0000278		PINC	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:9177283	20030904
UniProtKB:P53350		GO:0000281		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:19468302	20131112
UniProtKB:P53350		GO:0000281		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-68884	20241117
UniProtKB:P53350		GO:0007052		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-9648025	20241117
UniProtKB:P53350		GO:0007076		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-2299718	20241117
UniProtKB:P53350		GO:0007077		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-2980766	20241117
UniProtKB:P53350		GO:0007091		Reactome	NCBITaxon:9606	TAS		PANTHER:PTHR24345	protein	UniProtKB:P53350	Reactome:R-HSA-68881	20241117
UniProtKB:P53350		GO:0007094		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:23455478	20130423
UniProtKB:P53350		GO:0007095		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24345	protein	UniProtKB:P53350	PMID:18662541	20171116
UniProtKB:P53350		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000679870|UniProtKB:C8VMZ9|WB:WBGene00004042|UniProtKB:Q9NYY3|MGI:MGI:1099790	PANTHER:PTHR24345	protein		GO_REF:0000033	20221124
UniProtKB:O00762		GO:0010458		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24068	protein	UniProtKB:O00762	PMID:19822757	20091027
UniProtKB:O00744		GO:0000086		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P48614|ensembl:ENSMUSP00000023732	PANTHER:PTHR12027	protein	UniProtKB:O00744	GO_REF:0000107	20250313
UniProtKB:O00716		GO:0000082		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12081	protein	UniProtKB:O00716	PMID:17062573	20191108
UniProtKB:O00712		GO:0010458		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P97863|ensembl:ENSMUSP00000052863	PANTHER:PTHR11492	protein	UniProtKB:O00712	GO_REF:0000107	20250313
UniProtKB:Q8WXW3		GO:0007080		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR18950	protein	UniProtKB:Q8WXW3	PMID:21224392	20150827
UniProtKB:Q8WXW3		GO:0090307		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR18950	protein	UniProtKB:Q8WXW3	PMID:21224392	20150827
UniProtKB:Q8TD19		GO:0000278		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR44535	protein	UniProtKB:Q8TD19	PMID:12840024	20221102
UniProtKB:Q8TD19		GO:0000278		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR44535	protein	UniProtKB:Q8TD19	PMID:19941817	20221102
ComplexPortal:CPX-2016		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:9840943	20250226
ComplexPortal:CPX-2015		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:15838514	20250226
ComplexPortal:CPX-2013		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:8114739	20250320
ComplexPortal:CPX-2012		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:7603984	20250323
ComplexPortal:CPX-2011		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:7603984	20250323
ComplexPortal:CPX-2010		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:7603984	20250323
ComplexPortal:CPX-2007		GO:0000086		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:17495531	20250227
ComplexPortal:CPX-2004		GO:0000082		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:1312467	20250227
ComplexPortal:CPX-2004		GO:0000086		ComplexPortal	NCBITaxon:9606	NAS			protein_complex		PMID:1312467	20250227
UniProtKB:Q15058		GO:0007080		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24115	protein	UniProtKB:Q15058	PMID:15843429	20141116
UniProtKB:P46736		GO:0007095		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10410	protein	UniProtKB:P46736	PMID:17525341	20171116
UniProtKB:P46736		GO:0007095		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10410	protein	UniProtKB:P46736	PMID:19261746	20171116
UniProtKB:P46736		GO:0007095		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10410	protein	UniProtKB:P46736	PMID:19261748	20171116
UniProtKB:P46736		GO:0044818		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR10410	protein	UniProtKB:P46736	PMID:22369660	20250226
UniProtKB:Q15050		GO:0007080		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR17602	protein	UniProtKB:Q15050	PMID:19465021	20090727
UniProtKB:Q15018		GO:0000278		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR31728	protein	UniProtKB:Q15018	PMID:26195665	20151215
UniProtKB:Q15018		GO:0090307		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR31728	protein	UniProtKB:Q15018	PMID:26195665	20151215
UniProtKB:Q15018		GO:0090307		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001272083|UniProtKB:Q15018	PANTHER:PTHR31728	protein		GO_REF:0000033	20190430
UniProtKB:Q15003		GO:0007076		InterPro	NCBITaxon:9606	IEA	InterPro:IPR022816	PANTHER:PTHR13108	protein	UniProtKB:Q15003	GO_REF:0000002	20250429
UniProtKB:Q15003		GO:0007076		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR13108	protein	UniProtKB:Q15003	PMID:11136719	20090130
UniProtKB:Q15003		GO:0007076		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR13108	protein	UniProtKB:Q15003	PMID:11694586	20041105
UniProtKB:Q15003		GO:0007076		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR13108	protein	UniProtKB:Q15003	PMID:27737959	20181221
UniProtKB:Q15003		GO:0007076		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000318716|UniProtKB:Q15003|SGD:S000000193|PomBase:SPCC306.03c	PANTHER:PTHR13108	protein		GO_REF:0000033	20170228
UniProtKB:P36405		GO:0000281		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR45697	protein	UniProtKB:P36405	PMID:16525022	20170807
UniProtKB:Q92560		GO:0000278		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q99PU7|ensembl:ENSMUSP00000022458	PANTHER:PTHR10589	protein	UniProtKB:Q92560	GO_REF:0000107	20250313
UniProtKB:Q92547		GO:0007095		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000339410|PomBase:SPAC23C4.18c|SGD:S000003626	PANTHER:PTHR13561	protein		GO_REF:0000033	20170228
UniProtKB:Q92547		GO:0033314		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000339410|PomBase:SPAC23C4.18c|FB:FBgn0002878	PANTHER:PTHR13561	protein		GO_REF:0000033	20170228
UniProtKB:P46695		GO:0007095		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P46694|ensembl:ENSMUSP00000003635	PANTHER:PTHR16915	protein	UniProtKB:P46695	GO_REF:0000107	20250313
UniProtKB:Q8TF76		GO:0007094		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR24419	protein	UniProtKB:Q8TF76	PMID:23071153	20220404
UniProtKB:Q8TF76		GO:0000278		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000784925|PomBase:SPAC23C4.03|UniProtKB:Q8TF76|TAIR:locus:2012340|SGD:S000002989|SGD:S000000105	PANTHER:PTHR24419	protein		GO_REF:0000033	20230406
UniProtKB:O94762		GO:0000278		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR13710	protein	UniProtKB:O94762	PMID:22013166	20130703
UniProtKB:O94762		GO:1990506		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR13710	protein	UniProtKB:O94762	PMID:28575661	20210917
UniProtKB:Q92831		GO:0051315		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR45750	protein	UniProtKB:Q92831	PMID:23001180	20211128
UniProtKB:Q8TEP8		GO:0090307		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR16029	protein	UniProtKB:Q8TEP8	PMID:17980596	20171117
UniProtKB:Q8TEP8		GO:0090307		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001815654|UniProtKB:Q8TEP8	PANTHER:PTHR16029	protein		GO_REF:0000033	20210122
UniProtKB:Q15286		GO:0000281		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR47977	protein	UniProtKB:Q15286	PMID:16950109	20180125
UniProtKB:P46940		GO:1903479		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000365541|SGD:S000006163	PANTHER:PTHR14149	protein		GO_REF:0000033	20230406
UniProtKB:Q15257		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000000630|SGD:S000001415|SGD:S000006073	PANTHER:PTHR10012	protein		GO_REF:0000033	20170228
UniProtKB:Q8IYB7		GO:0000278		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR23355	protein	UniProtKB:Q8IYB7	PMID:22306653	20120413
UniProtKB:Q8IYB7		GO:0051306		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR23355	protein	UniProtKB:Q8IYB7	PMID:22306653	20120413
UniProtKB:Q9BZD4		GO:0007094		ComplexPortal	NCBITaxon:9606	NAS		PANTHER:PTHR21650	protein	UniProtKB:Q9BZD4	PMID:18455984	20250227
UniProtKB:Q9BZD4		GO:0051315		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000493779|PomBase:SPAC27F1.04c	PANTHER:PTHR21650	protein		GO_REF:0000033	20170616
UniProtKB:Q9BZD4		GO:0007052		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000493779|PomBase:SPAC27F1.04c|WB:WBGene00001869|TAIR:locus:2206071	PANTHER:PTHR21650	protein		GO_REF:0000033	20211111
UniProtKB:Q9BYW2		GO:1902850		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR46711	protein	UniProtKB:Q9BYW2	PMID:27518565	20170824
UniProtKB:Q9BYT3		GO:0044773		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN005196447|FB:FBgn0019686|UniProtKB:O96017|PomBase:SPCC18B5.11c	PANTHER:PTHR44167	protein		GO_REF:0000033	20210924
UniProtKB:Q9BXS6		GO:0000070		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	PMID:12963707	20031210
UniProtKB:Q9BXS6		GO:0000281		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	PMID:12963707	20031210
UniProtKB:Q9BXS6		GO:0007076		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	PMID:12963707	20031210
UniProtKB:Q9BXS6		GO:0040001		MGI	NCBITaxon:9606	IDA		PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	PMID:12963707	20031210
UniProtKB:Q9BXS6		GO:0000281		InterPro	NCBITaxon:9606	IEA	InterPro:IPR026756	PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	GO_REF:0000002	20250429
UniProtKB:Q9BXS6		GO:0040001		InterPro	NCBITaxon:9606	IEA	InterPro:IPR026756	PANTHER:PTHR15874	protein	UniProtKB:Q9BXS6	GO_REF:0000002	20250429
UniProtKB:Q9BXS6		GO:0040001		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001286938|UniProtKB:Q9BXS6	PANTHER:PTHR15874	protein		GO_REF:0000033	20170228
UniProtKB:Q9BXS6		GO:0007076		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001286938|UniProtKB:Q9BXS6	PANTHER:PTHR15874	protein		GO_REF:0000033	20170228
UniProtKB:Q9BXS6		GO:0000281		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN001286938|UniProtKB:Q9BXS6	PANTHER:PTHR15874	protein		GO_REF:0000033	20170228
UniProtKB:Q9BY43		GO:0007080		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00033550	PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	GO_REF:0000117	20250428
UniProtKB:Q9BY43		GO:0007080		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	PMID:20616062	20141209
UniProtKB:Q9BY43		GO:0007080		ComplexPortal	NCBITaxon:9606	IMP		PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	PMID:20616062	20250310
UniProtKB:Q9BY43		GO:0061952		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00029210	PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	GO_REF:0000117	20250428
UniProtKB:Q9BY43		GO:0061952		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	PMID:20616062	20180814
UniProtKB:Q9BY43		GO:0061952		ComplexPortal	NCBITaxon:9606	IMP		PANTHER:PTHR22761	protein	UniProtKB:Q9BY43	PMID:20616062	20250310
UniProtKB:Q8TBC4		GO:0000278		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8C878|ensembl:ENSMUSP00000086701	PANTHER:PTHR10953	protein	UniProtKB:Q8TBC4	GO_REF:0000107	20250313
UniProtKB:Q8TBC4		GO:0007113		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8C878|ensembl:ENSMUSP00000086701	PANTHER:PTHR10953	protein	UniProtKB:Q8TBC4	GO_REF:0000107	20250313
